DATASET,fold,AM,alpha,features,accuracy,sensitivity,specificity
tcga.R-BRCA,5,pearson_correlation,0.85,"4211,10543,6132,2969,2825,8523,3182,2838,9511,8351,1689,6642,13818,11232,22071,24081,857,13364,8372,14594,8426,6518,12082,10522,9759,10671,17414,5370,8465,1980,22172,151,2917,11549,4746,6305,8357,20324,14949,12116,496,7532,7944,4173,19821,6544,17321,499,3909,1157,344,5735",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,pearson_correlation,0.9,"4211,10543,6132,2969,2825,8523,3182,2838,9511,8351,1689,6642,13818,11232,22071,24081,857,13364,8372,14594,8426,6518,12082,10522,9759,10671,17414,5370,8465,1980,22172,151,2917,11549,4746,6305,8357,20324,14949,12116,496,7532,7944,4173,19821,6544,17321,499,10203,3909,1157,344,5735",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,0,DC,0.1,"11546,6792,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.15,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.2,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.25,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.3,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.35,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.4,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.45,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.5,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.55,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.6,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.65,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.7,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.75,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.8,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.85,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,0,DC,0.9,"11546,6792,8740,38033,35617,25676,27406,12371,9744,12274,9162,10619,17135,12087,7518,11138,9797,6837,8086,5521,12362,3227,4594,16881,5362,48755,28577,37584,16545,7717,11687,36039,20078,3516,56285,2593,1371,11525,30516,28483,15089,29104,7695,47202,12554,2084,54469,5698,9639,42335,27272,5894,1392,38531,53850,2010,7228,54635,14268,17631,9053,12838,37382,54388,7572,43915,1456,12587,11530,4544,7393,27493,12448,11025,9755,9553,1426,7340,48964,11323,10999,12124,12194,9743,20339,15193,7388,11510,44897,25225",0.993421052631579,0.9927536231884058,1.0
tcga.R-BRCA,2,pearson_correlation,0.1,,,,
tcga.R-BRCA,2,pearson_correlation,0.15,,,,
tcga.R-BRCA,2,pearson_correlation,0.2,,,,
tcga.R-BRCA,2,pearson_correlation,0.25,,,,
tcga.R-BRCA,2,pearson_correlation,0.3,,,,
tcga.R-BRCA,2,pearson_correlation,0.35,,,,
tcga.R-BRCA,2,pearson_correlation,0.4,,,,
tcga.R-BRCA,2,pearson_correlation,0.45,,,,
tcga.R-BRCA,2,pearson_correlation,0.5,,,,
tcga.R-BRCA,2,pearson_correlation,0.55,,,,
tcga.R-BRCA,2,pearson_correlation,0.6,,,,
tcga.R-BRCA,2,pearson_correlation,0.65,"4211,10974,8351,6285,6132,8523,8357,8456,7335,11010,12082,10433,11549,4704,7944,4746,10511,14594,7432,24081,5892,2709,14563,16336",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,2,pearson_correlation,0.7,"4211,10974,8351,6285,6132,8523,8357,8456,7335,11010,12082,10433,11549,4704,7944,4746,10511,14594,7432,24081,5892,2709,14563,16336",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,2,pearson_correlation,0.75,"4211,10974,8351,6285,6132,10543,8523,8357,12671,8456,42436,7335,13364,11010,2825,12082,10433,11549,4704,12238,7944,4746,10511,12116,493,17414,14594,7432,11042,17321,6222,8374,496,10571,344,24081,15369,499,5892,22172,2709,14563,16336,4891",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,2,pearson_correlation,0.8,"4211,10974,8351,6285,6132,10543,8523,3182,8357,12671,8456,10671,42436,7335,13364,6305,11010,2825,12082,10433,11549,4704,12238,7944,4746,10824,10511,12294,12116,493,17414,14594,7432,11042,2856,17321,6222,8374,496,10571,344,24081,15369,499,5892,22172,2709,2838,14563,16336,4891",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,2,pearson_correlation,0.85,"4211,10974,8351,6285,6132,10543,8523,3182,8357,12671,8456,10671,42436,7335,13364,6305,11010,2825,12082,10433,11549,957,4704,12238,7944,4746,10824,10511,12294,12116,493,17414,14594,7432,11042,2856,17321,6222,8374,496,10571,344,24081,15369,499,5892,22172,2709,2838,7983,14563,16336,4891",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,pearson_correlation,0.9,"4211,10974,8351,6285,6132,10543,8523,3182,8357,12671,8456,10671,42436,7335,13364,6305,11010,2825,12082,10433,11549,957,4704,12238,7944,4746,10824,10511,12294,12116,8158,493,17414,14594,7432,11042,2856,17321,6222,8374,496,10571,344,24081,15369,499,5892,22172,2709,2838,7983,14563,16336,4891",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,7,PC,0.1,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.15,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.2,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.25,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.3,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.35,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.4,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.45,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.5,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.55,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.6,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
tcga.R-BRCA,7,PC,0.65,"16360,39384,35425,14004,55768,25649,50592,39622,44805,50053,42405,25298,47444,40889,49933,47202,50482,49524,52994,47754,46614,27437,52687,35245,42663,39355,14007,56367,53568,2642,53025,32622,46662,40506,35816,48627,50365,43915,29203,26817,25400,20355,39291,27733,31105,49542,32814,30758,37692,15830,53767,20111,35621,24676,30727,46214,45669,29278,37664,28577,49475,31548,38209,37663,30124,38568,52224,36960,24763,55863,15135,24859,30342,40446,33848,54696,26974,17353,35216,17554,42937,55213,24799,38243,28910,45162,34170,32820,31621,25965,34617,23361,37685,29908,3291,33460,41095,41128,55995,39207",0.9735099337748344,1.0,0.7142857142857143
